Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,ActivityDate_UK,SedentaryHours,VeryActiveHours,FairlyActiveHours,LightlyActiveHours,TotalActiveMinutes,TotalActiveHours,TotalActiveTime,DayOfWeek,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,SleepDay_UK,HoursAsleep,HoursInBed,TimeAwakeInBedHours,SleepDuration,TimeInBed,AwakeInBedTime
5553957443,2016-04-15,16556,10.8599996566772,10.8599996566772,0.0,4.15999984741211,1.98000001907349,4.71000003814697,0.0,58,38,239,689,2254,15/04/2016,11.483333333333333,0.9666666666666667,0.6333333333333333,3.9833333333333334,335,5.583333333333333,5h 35m,Friday,1,377,409,15/04/2016,6.283333333333333,6.816666666666666,0.5333333333333332,6h 17m,6h 49m,0h 32m
5553957443,2016-04-16,5771,3.76999998092651,3.76999998092651,0.0,0.0,0.0,3.76999998092651,0.0,0,0,288,521,1831,16/04/2016,8.683333333333334,0.0,0.0,4.8,288,4.8,4h 48m,Saturday,2,651,686,16/04/2016,10.85,11.433333333333334,0.5833333333333339,10h 51m,11h 26m,0h 35m
5553957443,2016-04-17,655,0.430000007152557,0.430000007152557,0.0,0.0,0.0,0.430000007152557,0.0,0,0,46,943,1397,17/04/2016,15.716666666666667,0.0,0.0,0.7666666666666667,46,0.7666666666666667,0h 46m,Sunday,1,350,402,17/04/2016,5.833333333333333,6.7,0.8666666666666671,5h 50m,6h 42m,0h 52m
5553957443,2016-04-18,3727,2.4300000667572,2.4300000667572,0.0,0.0,0.0,2.4300000667572,0.0,0,0,206,622,1683,18/04/2016,10.366666666666667,0.0,0.0,3.433333333333333,206,3.433333333333333,3h 26m,Monday,2,520,541,18/04/2016,8.666666666666666,9.016666666666667,0.3500000000000014,8h 40m,9h 1m,0h 21m
5553957443,2016-04-19,15482,10.1099996566772,10.1099996566772,0.0,4.28000020980835,1.6599999666214,4.17999982833862,0.0,69,28,249,756,2284,19/04/2016,12.6,1.15,0.4666666666666667,4.15,346,5.766666666666667,5h 46m,Tuesday,1,357,410,19/04/2016,5.95,6.833333333333333,0.8833333333333329,5h 57m,6h 50m,0h 53m
5553957443,2016-04-20,2713,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.76999998092651,0.0,0,0,148,598,1570,20/04/2016,9.966666666666667,0.0,0.0,2.466666666666667,148,2.466666666666667,2h 28m,Wednesday,1,658,678,20/04/2016,10.966666666666667,11.3,0.3333333333333339,10h 58m,11h 18m,0h 20m
5553957443,2016-04-21,12346,8.0600004196167,8.0600004196167,0.0,2.95000004768372,2.16000008583069,2.96000003814697,0.0,47,42,177,801,2066,21/04/2016,13.35,0.7833333333333333,0.7,2.95,266,4.433333333333334,4h 26m,Thursday,1,399,431,21/04/2016,6.65,7.183333333333334,0.5333333333333332,6h 39m,7h 11m,0h 32m
5553957443,2016-04-22,11682,7.63000011444092,7.63000011444092,0.0,1.37999999523163,0.629999995231628,5.59999990463257,0.0,25,16,270,781,2105,22/04/2016,13.016666666666667,0.4166666666666667,0.26666666666666666,4.5,311,5.183333333333334,5h 11m,Friday,1,322,353,22/04/2016,5.366666666666666,5.883333333333334,0.5166666666666675,5h 22m,5h 53m,0h 31m
5553957443,2016-04-23,4112,2.69000005722046,2.69000005722046,0.0,0.0,0.0,2.6800000667572,0.0,0,0,272,443,1776,23/04/2016,7.383333333333334,0.0,0.0,4.533333333333333,272,4.533333333333333,4h 32m,Saturday,2,631,725,23/04/2016,10.516666666666667,12.083333333333334,1.5666666666666664,10h 31m,12h 5m,1h 34m
5553957443,2016-04-24,1807,1.17999994754791,1.17999994754791,0.0,0.0,0.0,1.17999994754791,0.0,0,0,104,582,1507,24/04/2016,9.7,0.0,0.0,1.7333333333333334,104,1.7333333333333334,1h 44m,Sunday,2,553,640,24/04/2016,9.216666666666667,10.666666666666666,1.4499999999999993,9h 13m,10h 40m,1h 27m
5553957443,2016-04-25,10946,7.19000005722046,7.19000005722046,0.0,2.9300000667572,0.569999992847443,3.69000005722046,0.0,51,11,201,732,2033,25/04/2016,12.2,0.85,0.18333333333333332,3.35,263,4.383333333333334,4h 23m,Monday,1,433,468,25/04/2016,7.216666666666667,7.8,0.583333333333333,7h 13m,7h 48m,0h 35m
5553957443,2016-04-26,11886,7.76000022888184,7.76000022888184,0.0,2.36999988555908,0.930000007152557,4.46000003814697,0.0,40,18,238,750,2093,26/04/2016,12.5,0.6666666666666666,0.3,3.966666666666667,296,4.933333333333334,4h 56m,Tuesday,1,412,453,26/04/2016,6.866666666666666,7.55,0.6833333333333336,6h 52m,7h 33m,0h 41m
5553957443,2016-04-27,10538,6.88000011444092,6.88000011444092,0.0,1.13999998569489,1.0,4.73999977111816,0.0,16,16,206,745,1922,27/04/2016,12.416666666666666,0.26666666666666666,0.26666666666666666,3.433333333333333,238,3.966666666666667,3h 58m,Wednesday,1,347,391,27/04/2016,5.783333333333333,6.516666666666667,0.7333333333333334,5h 47m,6h 31m,0h 44m
5553957443,2016-04-28,11393,7.63000011444092,7.63000011444092,0.0,3.71000003814697,0.75,3.17000007629395,0.0,49,13,165,727,1999,28/04/2016,12.116666666666667,0.8166666666666667,0.21666666666666667,2.75,227,3.783333333333333,3h 47m,Thursday,1,421,457,28/04/2016,7.016666666666667,7.616666666666666,0.5999999999999996,7h 1m,7h 37m,0h 36m
5553957443,2016-04-29,12764,8.32999992370605,8.32999992370605,0.0,2.78999996185303,0.639999985694885,4.90999984741211,0.0,46,15,270,709,2169,29/04/2016,11.816666666666666,0.7666666666666667,0.25,4.5,331,5.516666666666667,5h 31m,Friday,1,450,495,29/04/2016,7.5,8.25,0.75,7h 30m,8h 15m,0h 45m
5553957443,2016-04-30,1202,0.779999971389771,0.779999971389771,0.0,0.0,0.0,0.779999971389771,0.0,0,0,84,506,1463,30/04/2016,8.433333333333334,0.0,0.0,1.4,84,1.4,1h 24m,Saturday,2,775,843,30/04/2016,12.916666666666666,14.05,1.1333333333333346,12h 55m,14h 3m,1h 8m
5553957443,2016-05-01,5164,3.36999988555908,3.36999988555908,0.0,0.0,0.0,3.36999988555908,0.0,0,0,237,436,1747,01/05/2016,7.266666666666667,0.0,0.0,3.95,237,3.95,3h 57m,Sunday,2,622,686,01/05/2016,10.366666666666667,11.433333333333334,1.0666666666666664,10h 22m,11h 26m,1h 4m
5553957443,2016-05-02,9769,6.38000011444092,6.38000011444092,0.0,1.05999994277954,0.409999996423721,4.90000009536743,0.0,23,9,227,724,1996,02/05/2016,12.066666666666666,0.38333333333333336,0.15,3.783333333333333,259,4.316666666666666,4h 19m,Monday,1,409,471,02/05/2016,6.816666666666666,7.85,1.0333333333333332,6h 49m,7h 51m,1h 2m
5553957443,2016-05-03,12848,8.39000034332275,8.39000034332275,0.0,1.5,1.20000004768372,5.67999982833862,0.0,26,29,247,812,2116,03/05/2016,13.533333333333333,0.43333333333333335,0.48333333333333334,4.116666666666666,302,5.033333333333333,5h 2m,Tuesday,1,380,429,03/05/2016,6.333333333333333,7.15,0.8166666666666673,6h 20m,7h 9m,0h 49m
5553957443,2016-05-04,4249,2.76999998092651,2.76999998092651,0.0,0.0,0.0,2.76999998092651,0.0,0,0,224,651,1698,04/05/2016,10.85,0.0,0.0,3.7333333333333334,224,3.7333333333333334,3h 44m,Wednesday,1,447,470,04/05/2016,7.45,7.833333333333333,0.38333333333333286,7h 27m,7h 50m,0h 23m
5553957443,2016-05-05,14331,9.51000022888184,9.51000022888184,0.0,3.4300000667572,1.6599999666214,4.42999982833862,0.0,44,29,241,692,2156,05/05/2016,11.533333333333333,0.7333333333333333,0.48333333333333334,4.016666666666667,314,5.233333333333333,5h 14m,Thursday,1,419,464,05/05/2016,6.983333333333333,7.733333333333333,0.75,6h 59m,7h 44m,0h 45m
5553957443,2016-05-06,9632,6.28999996185303,6.28999996185303,0.0,1.51999998092651,0.540000021457672,4.23000001907349,0.0,21,9,229,761,1916,06/05/2016,12.683333333333334,0.35,0.15,3.816666666666667,259,4.316666666666666,4h 19m,Friday,1,400,434,06/05/2016,6.666666666666667,7.233333333333333,0.5666666666666664,6h 40m,7h 14m,0h 34m
5553957443,2016-05-07,1868,1.22000002861023,1.22000002861023,0.0,0.0,0.0,1.22000002861023,0.0,0,0,96,902,1494,07/05/2016,15.033333333333333,0.0,0.0,1.6,96,1.6,1h 36m,Saturday,1,442,470,07/05/2016,7.366666666666666,7.833333333333333,0.4666666666666668,7h 22m,7h 50m,0h 28m
5553957443,2016-05-08,6083,4.0,4.0,0.0,0.219999998807907,0.469999998807907,3.29999995231628,0.0,3,8,210,505,1762,08/05/2016,8.416666666666666,0.05,0.13333333333333333,3.5,221,3.683333333333333,3h 41m,Sunday,1,568,608,08/05/2016,9.466666666666667,10.133333333333333,0.6666666666666661,9h 28m,10h 8m,0h 40m
5553957443,2016-05-09,11611,7.57999992370605,7.57999992370605,0.0,2.13000011444092,0.889999985694885,4.55999994277954,0.0,59,22,251,667,2272,09/05/2016,11.116666666666667,0.9833333333333333,0.36666666666666664,4.183333333333334,332,5.533333333333333,5h 32m,Monday,1,453,494,09/05/2016,7.55,8.233333333333333,0.6833333333333327,7h 33m,8h 14m,0h 41m
5553957443,2016-05-10,16358,10.710000038147,10.710000038147,0.0,3.86999988555908,1.61000001430511,5.19999980926514,0.0,61,40,265,707,2335,10/05/2016,11.783333333333333,1.0166666666666666,0.6666666666666666,4.416666666666667,366,6.1,6h 6m,Tuesday,1,418,443,10/05/2016,6.966666666666667,7.383333333333334,0.41666666666666696,6h 58m,7h 23m,0h 25m
5553957443,2016-05-11,4926,3.22000002861023,3.22000002861023,0.0,0.0,0.0,3.22000002861023,0.0,0,0,195,628,1693,11/05/2016,10.466666666666667,0.0,0.0,3.25,195,3.25,3h 15m,Wednesday,1,463,486,11/05/2016,7.716666666666667,8.1,0.38333333333333286,7h 43m,8h 6m,0h 23m
5553957443,2016-05-12,3121,2.03999996185303,2.03999996185303,0.0,0.579999983310699,0.400000005960464,1.05999994277954,0.0,8,6,48,222,741,12/05/2016,3.7,0.13333333333333333,0.1,0.8,62,1.0333333333333334,1h 2m,Thursday,1,438,475,12/05/2016,7.3,7.916666666666667,0.6166666666666671,7h 18m,7h 55m,0h 37m
5577150313,2016-04-12,8135,6.07999992370605,6.07999992370605,0.0,3.59999990463257,0.379999995231628,2.09999990463257,0.0,86,16,140,728,3405,12/04/2016,12.133333333333333,1.4333333333333333,0.26666666666666666,2.3333333333333335,242,4.033333333333333,4h 2m,Tuesday,1,419,438,12/04/2016,6.983333333333333,7.3,0.31666666666666643,6h 59m,7h 18m,0h 19m
5577150313,2016-04-13,5077,3.78999996185303,3.78999996185303,0.0,0.319999992847443,0.219999998807907,3.25,0.0,15,11,144,776,2551,13/04/2016,12.933333333333334,0.25,0.18333333333333332,2.4,170,2.8333333333333335,2h 50m,Wednesday,1,432,458,13/04/2016,7.2,7.633333333333334,0.43333333333333357,7h 12m,7h 38m,0h 26m
5577150313,2016-04-14,8596,6.42000007629395,6.42000007629395,0.0,3.32999992370605,0.310000002384186,2.77999997138977,0.0,118,30,176,662,4022,14/04/2016,11.033333333333333,1.9666666666666666,0.5,2.933333333333333,324,5.4,5h 24m,Thursday,1,477,497,14/04/2016,7.95,8.283333333333333,0.33333333333333304,7h 57m,8h 17m,0h 20m
5577150313,2016-04-15,12087,9.07999992370605,9.07999992370605,0.0,3.92000007629395,1.60000002384186,3.55999994277954,0.0,115,54,199,695,4005,15/04/2016,11.583333333333334,1.9166666666666667,0.9,3.316666666666667,368,6.133333333333334,6h 8m,Friday,1,392,413,15/04/2016,6.533333333333333,6.883333333333334,0.35000000000000053,6h 32m,6h 53m,0h 21m
5577150313,2016-04-16,14269,10.6599998474121,10.6599998474121,0.0,6.6399998664856,1.27999997138977,2.73000001907349,0.0,184,56,158,472,4274,16/04/2016,7.866666666666666,3.066666666666667,0.9333333333333333,2.6333333333333333,398,6.633333333333334,6h 38m,Saturday,1,406,445,16/04/2016,6.766666666666667,7.416666666666667,0.6500000000000004,6h 46m,7h 25m,0h 39m
5577150313,2016-04-17,12231,9.14000034332275,9.14000034332275,0.0,5.98000001907349,0.829999983310699,2.3199999332428,0.0,200,37,159,525,4552,17/04/2016,8.75,3.3333333333333335,0.6166666666666667,2.65,396,6.6,6h 36m,Sunday,1,549,583,17/04/2016,9.15,9.716666666666667,0.5666666666666664,9h 9m,9h 43m,0h 34m
5577150313,2016-04-18,9893,7.3899998664856,7.3899998664856,0.0,4.8600001335144,0.720000028610229,1.82000005245209,0.0,114,32,130,623,3625,18/04/2016,10.383333333333333,1.9,0.5333333333333333,2.1666666666666665,276,4.6,4h 36m,Monday,1,527,553,18/04/2016,8.783333333333333,9.216666666666667,0.43333333333333357,8h 47m,9h 13m,0h 26m
5577150313,2016-04-19,12574,9.42000007629395,9.42000007629395,0.0,7.01999998092651,0.639999985694885,1.75999999046326,0.0,108,23,111,733,3501,19/04/2016,12.216666666666667,1.8,0.38333333333333336,1.85,242,4.033333333333333,4h 2m,Tuesday,1,449,465,19/04/2016,7.483333333333333,7.75,0.2666666666666666,7h 29m,7h 45m,0h 16m
5577150313,2016-04-20,8330,6.21999979019165,6.21999979019165,0.0,4.11999988555908,0.340000003576279,1.75999999046326,0.0,87,16,113,773,3192,20/04/2016,12.883333333333333,1.45,0.26666666666666666,1.8833333333333333,216,3.6,3h 36m,Wednesday,1,447,480,20/04/2016,7.45,8.0,0.5499999999999998,7h 27m,8h 0m,0h 33m
5577150313,2016-04-21,10830,8.09000015258789,8.09000015258789,0.0,3.65000009536743,1.6599999666214,2.77999997138977,0.0,110,74,175,670,4018,21/04/2016,11.166666666666666,1.8333333333333333,1.2333333333333334,2.9166666666666665,359,5.983333333333333,5h 59m,Thursday,1,414,437,21/04/2016,6.9,7.283333333333333,0.38333333333333286,6h 54m,7h 17m,0h 23m
5577150313,2016-04-22,9172,6.84999990463257,6.84999990463257,0.0,2.42000007629395,0.790000021457672,3.29999995231628,0.0,62,30,200,823,3329,22/04/2016,13.716666666666667,1.0333333333333334,0.5,3.3333333333333335,292,4.866666666666666,4h 52m,Friday,1,338,366,22/04/2016,5.633333333333334,6.1,0.4666666666666659,5h 38m,6h 6m,0h 28m
5577150313,2016-04-23,7638,5.71000003814697,5.71000003814697,0.0,1.21000003814697,0.360000014305115,4.1399998664856,0.0,24,24,223,627,3152,23/04/2016,10.45,0.4,0.4,3.716666666666667,271,4.516666666666667,4h 31m,Saturday,1,384,402,23/04/2016,6.4,6.7,0.2999999999999998,6h 24m,6h 42m,0h 18m
5577150313,2016-04-24,15764,11.7799997329712,11.7799997329712,0.0,7.65000009536743,2.15000009536743,1.98000001907349,0.0,210,65,141,425,4392,24/04/2016,7.083333333333333,3.5,1.0833333333333333,2.35,416,6.933333333333334,6h 56m,Sunday,1,543,615,24/04/2016,9.05,10.25,1.1999999999999993,9h 3m,10h 15m,1h 12m
5577150313,2016-04-25,6393,4.78000020980835,4.78000020980835,0.0,1.35000002384186,0.670000016689301,2.75999999046326,0.0,61,38,214,743,3374,25/04/2016,12.383333333333333,1.0166666666666666,0.6333333333333333,3.566666666666667,313,5.216666666666667,5h 13m,Monday,1,421,461,25/04/2016,7.016666666666667,7.683333333333334,0.666666666666667,7h 1m,7h 41m,0h 40m
5577150313,2016-04-26,5325,3.98000001907349,3.98000001907349,0.0,0.850000023841858,0.649999976158142,2.47000002861023,0.0,38,32,181,759,3088,26/04/2016,12.65,0.6333333333333333,0.5333333333333333,3.0166666666666666,251,4.183333333333334,4h 11m,Tuesday,1,354,377,26/04/2016,5.9,6.283333333333333,0.38333333333333286,5h 54m,6h 17m,0h 23m
5577150313,2016-04-27,6805,5.1399998664856,5.1399998664856,0.0,1.80999994277954,0.400000005960464,2.9300000667572,0.0,63,16,190,773,3294,27/04/2016,12.883333333333333,1.05,0.26666666666666666,3.1666666666666665,269,4.483333333333333,4h 29m,Wednesday,1,424,452,27/04/2016,7.066666666666666,7.533333333333333,0.4666666666666668,7h 4m,7h 32m,0h 28m
5577150313,2016-04-28,9841,7.42999982833862,7.42999982833862,0.0,3.25,1.16999995708466,3.00999999046326,0.0,99,51,141,692,3580,28/04/2016,11.533333333333333,1.65,0.85,2.35,291,4.85,4h 51m,Thursday,1,361,372,28/04/2016,6.016666666666667,6.2,0.18333333333333357,6h 1m,6h 12m,0h 11m
5577150313,2016-04-29,7924,5.92000007629395,5.92000007629395,0.0,2.83999991416931,0.610000014305115,2.47000002861023,0.0,97,36,165,739,3544,29/04/2016,12.316666666666666,1.6166666666666667,0.6,2.75,298,4.966666666666667,4h 58m,Friday,1,459,485,29/04/2016,7.65,8.083333333333334,0.43333333333333357,7h 39m,8h 5m,0h 26m
5577150313,2016-04-30,12363,9.23999977111816,9.23999977111816,0.0,5.82999992370605,0.790000021457672,2.60999989509583,0.0,207,45,163,621,4501,30/04/2016,10.35,3.45,0.75,2.716666666666667,415,6.916666666666667,6h 55m,Saturday,1,412,433,30/04/2016,6.866666666666666,7.216666666666667,0.35000000000000053,6h 52m,7h 13m,0h 21m
5577150313,2016-05-01,13368,9.98999977111816,9.98999977111816,0.0,5.30999994277954,1.44000005722046,3.24000000953674,0.0,194,72,178,499,4546,01/05/2016,8.316666666666666,3.2333333333333334,1.2,2.966666666666667,444,7.4,7h 24m,Sunday,1,379,398,01/05/2016,6.316666666666666,6.633333333333334,0.3166666666666673,6h 19m,6h 38m,0h 19m
5577150313,2016-05-02,7439,5.55999994277954,5.55999994277954,0.0,1.12000000476837,0.349999994039536,4.07000017166138,0.0,37,20,235,732,3014,02/05/2016,12.2,0.6166666666666667,0.3333333333333333,3.9166666666666665,292,4.866666666666666,4h 52m,Monday,2,525,553,02/05/2016,8.75,9.216666666666667,0.4666666666666668,8h 45m,9h 13m,0h 28m
5577150313,2016-05-03,11045,8.25,8.25,0.0,4.51999998092651,0.150000005960464,3.5699999332428,0.0,97,8,212,580,3795,03/05/2016,9.666666666666666,1.6166666666666667,0.13333333333333333,3.533333333333333,317,5.283333333333333,5h 17m,Tuesday,1,508,543,03/05/2016,8.466666666666667,9.05,0.5833333333333339,8h 28m,9h 3m,0h 35m
5577150313,2016-05-04,5206,3.89000010490417,3.89000010490417,0.0,1.55999994277954,0.25,2.07999992370605,0.0,25,9,141,631,2755,04/05/2016,10.516666666666667,0.4166666666666667,0.15,2.35,175,2.9166666666666665,2h 55m,Wednesday,1,603,634,04/05/2016,10.05,10.566666666666666,0.5166666666666657,10h 3m,10h 34m,0h 31m
5577150313,2016-05-05,7550,5.6399998664856,5.6399998664856,0.0,2.5,0.469999998807907,2.67000007629395,0.0,45,21,143,1153,3004,05/05/2016,19.216666666666665,0.75,0.35,2.3833333333333333,209,3.4833333333333334,3h 29m,Thursday,1,74,78,05/05/2016,1.2333333333333334,1.3,0.06666666666666665,1h 14m,1h 18m,0h 4m
5577150313,2016-05-10,8869,6.65000009536743,6.65000009536743,0.0,2.55999994277954,0.75,3.34999990463257,0.0,104,37,194,639,3841,10/05/2016,10.65,1.7333333333333334,0.6166666666666667,3.2333333333333334,335,5.583333333333333,5h 35m,Tuesday,1,504,562,10/05/2016,8.4,9.366666666666667,0.9666666666666668,8h 24m,9h 22m,0h 58m
5577150313,2016-05-11,4038,3.03999996185303,3.03999996185303,0.0,1.83000004291534,0.300000011920929,0.889999985694885,0.0,45,15,63,257,1665,11/05/2016,4.283333333333333,0.75,0.25,1.05,123,2.05,2h 3m,Wednesday,1,431,476,11/05/2016,7.183333333333334,7.933333333333334,0.75,7h 11m,7h 56m,0h 45m
6117666160,2016-04-16,14450,10.9099998474121,10.9099998474121,0.0,0.579999983310699,0.850000023841858,9.47999954223633,0.0,7,15,518,502,2828,16/04/2016,8.366666666666667,0.11666666666666667,0.25,8.633333333333333,540,9.0,9h 0m,Saturday,1,380,398,16/04/2016,6.333333333333333,6.633333333333334,0.3000000000000007,6h 20m,6h 38m,0h 18m
6117666160,2016-04-17,7150,5.40000009536743,5.40000009536743,0.0,0.0,0.0,5.40000009536743,0.0,0,0,312,702,2225,17/04/2016,11.7,0.0,0.0,5.2,312,5.2,5h 12m,Sunday,2,336,350,17/04/2016,5.6,5.833333333333333,0.2333333333333334,5h 36m,5h 50m,0h 14m
6117666160,2016-04-18,5153,3.91000008583069,3.91000008583069,0.0,0.0,0.0,3.89000010490417,0.0,0,0,241,759,2018,18/04/2016,12.65,0.0,0.0,4.016666666666667,241,4.016666666666667,4h 1m,Monday,2,493,510,18/04/2016,8.216666666666667,8.5,0.2833333333333332,8h 13m,8h 30m,0h 17m
6117666160,2016-04-19,11135,8.40999984741211,8.40999984741211,0.0,0.0,0.0,8.40999984741211,0.0,0,0,480,425,2606,19/04/2016,7.083333333333333,0.0,0.0,8.0,480,8.0,8h 0m,Tuesday,1,465,492,19/04/2016,7.75,8.2,0.4499999999999993,7h 45m,8h 12m,0h 27m
6117666160,2016-04-20,10449,8.02000045776367,8.02000045776367,0.0,2.02999997138977,0.479999989271164,5.51999998092651,0.0,26,10,349,587,2536,20/04/2016,9.783333333333333,0.43333333333333335,0.16666666666666666,5.816666666666666,385,6.416666666666667,6h 25m,Wednesday,1,474,502,20/04/2016,7.9,8.366666666666667,0.4666666666666668,7h 54m,8h 22m,0h 28m
6117666160,2016-04-21,19542,15.0100002288818,15.0100002288818,0.0,0.980000019073486,0.400000005960464,5.61999988555908,0.0,11,19,294,579,4900,21/04/2016,9.65,0.18333333333333332,0.31666666666666665,4.9,324,5.4,5h 24m,Thursday,1,508,550,21/04/2016,8.466666666666667,9.166666666666666,0.6999999999999993,8h 28m,9h 10m,0h 42m
6117666160,2016-04-22,8206,6.19999980926514,6.19999980926514,0.0,0.0,0.0,6.19999980926514,0.0,0,0,402,413,2409,22/04/2016,6.883333333333334,0.0,0.0,6.7,402,6.7,6h 42m,Friday,1,480,546,22/04/2016,8.0,9.1,1.0999999999999996,8h 0m,9h 6m,1h 6m
6117666160,2016-04-23,11495,8.68000030517578,8.68000030517578,0.0,0.0,0.0,8.68000030517578,0.0,0,0,512,468,2651,23/04/2016,7.8,0.0,0.0,8.533333333333333,512,8.533333333333333,8h 32m,Saturday,1,492,539,23/04/2016,8.2,8.983333333333333,0.7833333333333332,8h 12m,8h 59m,0h 47m
6117666160,2016-04-24,7623,5.76000022888184,5.76000022888184,0.0,0.0,0.0,5.76000022888184,0.0,0,0,362,711,2305,24/04/2016,11.85,0.0,0.0,6.033333333333333,362,6.033333333333333,6h 2m,Sunday,1,353,367,24/04/2016,5.883333333333334,6.116666666666666,0.2333333333333325,5h 53m,6h 7m,0h 14m
6117666160,2016-04-27,9411,7.1100001335144,7.1100001335144,0.0,0.0,0.0,7.1100001335144,0.0,0,0,458,417,2576,27/04/2016,6.95,0.0,0.0,7.633333333333334,458,7.633333333333334,7h 38m,Wednesday,1,542,557,27/04/2016,9.033333333333333,9.283333333333333,0.25,9h 2m,9h 17m,0h 15m
6117666160,2016-04-28,3403,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,141,758,1879,28/04/2016,12.633333333333333,0.0,0.0,2.35,141,2.35,2h 21m,Thursday,1,393,416,28/04/2016,6.55,6.933333333333334,0.38333333333333375,6h 33m,6h 56m,0h 23m
6117666160,2016-04-29,9592,7.23999977111816,7.23999977111816,0.0,0.0,0.0,7.23999977111816,0.0,0,0,461,479,2560,29/04/2016,7.983333333333333,0.0,0.0,7.683333333333334,461,7.683333333333334,7h 41m,Friday,1,600,636,29/04/2016,10.0,10.6,0.5999999999999996,10h 0m,10h 36m,0h 36m
6117666160,2016-05-01,8915,6.73000001907349,6.73000001907349,0.0,0.0,0.0,6.73000001907349,0.0,0,0,397,525,2361,01/05/2016,8.75,0.0,0.0,6.616666666666666,397,6.616666666666666,6h 37m,Sunday,1,507,575,01/05/2016,8.45,9.583333333333334,1.1333333333333346,8h 27m,9h 35m,1h 8m
6117666160,2016-05-05,9799,7.40000009536743,7.40000009536743,0.0,0.0,0.0,7.40000009536743,0.0,0,0,487,479,2636,05/05/2016,7.983333333333333,0.0,0.0,8.116666666666667,487,8.116666666666667,8h 7m,Thursday,1,392,415,05/05/2016,6.533333333333333,6.916666666666667,0.38333333333333375,6h 32m,6h 55m,0h 23m
6117666160,2016-05-06,3365,2.6800000667572,2.6800000667572,0.0,0.0,0.0,2.6800000667572,0.0,0,0,133,673,1838,06/05/2016,11.216666666666667,0.0,0.0,2.216666666666667,133,2.216666666666667,2h 13m,Friday,2,658,698,06/05/2016,10.966666666666667,11.633333333333333,0.6666666666666661,10h 58m,11h 38m,0h 40m
6117666160,2016-05-07,7336,5.53999996185303,5.53999996185303,0.0,0.0,0.0,5.53999996185303,0.0,0,0,412,456,2469,07/05/2016,7.6,0.0,0.0,6.866666666666666,412,6.866666666666666,6h 52m,Saturday,2,498,507,07/05/2016,8.3,8.45,0.14999999999999858,8h 18m,8h 27m,0h 9m
6117666160,2016-05-08,7328,5.53000020980835,5.53000020980835,0.0,0.0,0.0,5.53000020980835,0.0,0,0,318,517,2250,08/05/2016,8.616666666666667,0.0,0.0,5.3,318,5.3,5h 18m,Sunday,1,555,603,08/05/2016,9.25,10.05,0.8000000000000007,9h 15m,10h 3m,0h 48m
6117666160,2016-05-09,4477,3.38000011444092,3.38000011444092,0.0,0.0,0.0,3.38000011444092,0.0,0,0,197,125,1248,09/05/2016,2.0833333333333335,0.0,0.0,3.283333333333333,197,3.283333333333333,3h 17m,Monday,1,492,522,09/05/2016,8.2,8.7,0.5,8h 12m,8h 42m,0h 30m
6775888955,2016-04-13,4053,2.91000008583069,2.91000008583069,0.0,1.11000001430511,0.579999983310699,1.22000002861023,0.0,17,18,85,1053,2400,13/04/2016,17.55,0.2833333333333333,0.3,1.4166666666666667,120,2.0,2h 0m,Wednesday,1,235,260,13/04/2016,3.9166666666666665,4.333333333333333,0.4166666666666665,3h 55m,4h 20m,0h 25m
6775888955,2016-04-14,5162,3.70000004768372,3.70000004768372,0.0,0.870000004768372,0.860000014305115,1.97000002861023,0.0,14,24,105,863,2507,14/04/2016,14.383333333333333,0.23333333333333334,0.4,1.75,143,2.3833333333333333,2h 23m,Thursday,1,423,441,14/04/2016,7.05,7.35,0.2999999999999998,7h 3m,7h 21m,0h 18m
6775888955,2016-04-15,1282,0.920000016689301,0.920000016689301,0.0,0.0,0.0,0.920000016689301,0.0,0,0,58,976,2127,15/04/2016,16.266666666666666,0.0,0.0,0.9666666666666667,58,0.9666666666666667,0h 58m,Friday,1,391,406,15/04/2016,6.516666666666667,6.766666666666667,0.25,6h 31m,6h 46m,0h 15m
6962181067,2016-04-12,10199,6.73999977111816,6.73999977111816,0.0,3.40000009536743,0.829999983310699,2.50999999046326,0.0,50,14,189,796,1994,12/04/2016,13.266666666666667,0.8333333333333334,0.23333333333333334,3.15,253,4.216666666666667,4h 13m,Tuesday,1,366,387,12/04/2016,6.1,6.45,0.35000000000000053,6h 6m,6h 27m,0h 21m
6962181067,2016-04-13,5652,3.74000000953674,3.74000000953674,0.0,0.569999992847443,1.21000003814697,1.96000003814697,0.0,8,24,142,548,1718,13/04/2016,9.133333333333333,0.13333333333333333,0.4,2.3666666666666667,174,2.9,2h 54m,Wednesday,3,630,679,13/04/2016,10.5,11.316666666666666,0.8166666666666664,10h 30m,11h 19m,0h 49m
